id,long,lat,facility,type,ownership,status,ward_code,ward_name,lga_code,lga_name
666,7.54922,10.82594,N'amu Clinic Jaji,Primary,Public,Unknown,KD0410,Sabon Birnin,19004,Igabi
667,8.025147,10.666748,Barwa Health Clinic,Primary,Public,Functional,KD1410,Makami,19014,Kauru
668,8.38866,9.46572,Mainasara Medical Center,Tertiary,Private,Unknown,KD0704,Gidan Waya,19007,Jema'A
669,7.399066667,10.51490333,Amrullah Hospital,Unknown,Unknown,Functional,KD1006,Sabon Gari North,19010,Kaduna South
670,8.594392,10.285225,Muazu Ahmed H c Ishame,Primary,Public,Unknown,KD1707,Lazuru Tuddai,19017,Lere
671,7.729342,11.106783,Victory Clinic And Maternity Home,Primary,Public,Unknown,KD1903,Chikaji,19019,Sabon Gari
672,7.686967,11.137839,Aviation Aero Medical Center,Primary,Public,Functional,KD1901,Basawa,19019,Sabon Gari
673,8.12624,11.029975,Kaware Health Post,Primary,Public,Functional,KD2111,Soba,19021,Soba
674,7.23303,10.617091,Alheri Clinic And Matarnity,Primary,Public,Unknown,KD0205,Kunai,19002,Chikun
675,7.98514,9.632145,Tumcul Childright Foundation,Primary,Public,Unknown,KD0811,Kwaturu,19008,Kachia
676,8.242598,11.073798,Mah Primary Health Center,Primary,Public,Functional,KD1508,Mah,19015,Kubau
677,8.447612,11.139182,Zomo Kowa Med Center,Primary,Public,Unknown,KD0507,Pala,19005,Ikara
678,7.51766,10.43014,Bmanzhi Nursing Home,Others,Private,Unknown,KD0209,Rido,19002,Chikun
679,7.70588,11.06032,Zaria Primary Health Center Office,Unknown,Unknown,Unknown,KD2307,Kwarbai B,19023,Zaria
680,7.33645,9.42652,Talakawa Foundation Clinic,Others,Public,Unknown,KD1102,Iddah,19011,Kagarko
681,7.484628,10.467205,Kamazou Health Clinic,Primary,Public,Functional,KD0209,Rido,19002,Chikun
682,7.547302246,11.12768555,Rafin Gora Health Clinic,Primary,State Ministry Of Health,Unknown,KD0308,Panhauya,19003,Giwa
683,7.423173,9.492828,Emy Catholic Clinic And Maternity Primary Health Center Issah,Primary,Public,Functional,KD1103,Jere North,19011,Kagarko
684,8.007507,9.451721,Kwoi Ecwa Clinic,Others,Missions/Religious,Unknown,KD0608,Sabchem,19006,Jaba
685,7.698625,10.804262,Turunku Health Clinic,Primary,Public,Functional,KD0411,Turunku,19004,Igabi
686,7.4705,10.54799,Belmont Specialist Hospital,Tertiary,Private,Unknown,KD0911,Unguwar Sarki,19009,Kaduna North
687,8.33613,9.19469,Ungwan Dorawa Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2002,Arak,19020,Sanga
688,7.40394,10.519498,Biba Hospital Limited,Primary,Public,Functional,KD1007,Sabon Gari South,19010,Kaduna South
689,8.44476,9.14145,Nzere Hospital Post,Primary,Public,Unknown,KD2010,Ninzo West,19020,Sanga
690,7.936679,9.473465,Kurmin Jibrin Primary Health Care,Primary,Public,Functional,KD1109,Kurmin Jibrin,19011,Kagarko
691,8.009221,9.433764,Sab Chem Ward Health Clinic,Primary,Public,Unknown,KD0608,Sabchem,19006,Jaba
692,8.31289,9.787667,Kurmi B1 Primary Health Center,Primary,Public,Functional,KD2210,Zonkwa,19022,Zangon Kataf
693,7.831106,11.368017,Danguzuri Primary Health Care,Primary,Public,Unknown,KD1802,Danguziri,19018,Makarfi
694,8.13023,10.9748,Sabon Gida Clinic,Unknown,Unknown,Unknown,KD2101,Danwata,19021,Soba
695,7.955755917,9.586769883,Tudun Wada Health Clinic,Primary,State Ministry Of Health,Unknown,KD0605,Fai,19006,Jaba
696,8.147879,11.167633,Angwan Barau Health Clinic,Primary,Public,Functional,KD0504,Kurmin Kogi,19005,Ikara
697,7.456451,10.453306,Nebina Special Clinic,Primary,Public,Unknown,KD0211,Sabon Tasha,19002,Chikun
698,8.238661,10.636626,Kahuta Primary Health Center,Primary,Public,Functional,KD1407,Kauru East,19014,Kauru
699,8.60658,9.33942,Samulafiya Health Post,Primary,Public,Unknown,KD2004,Bokana,19020,Sanga
700,8.011174,9.463305,Sab Zuro Primary Health Care,Primary,Public,Functional,KD0609,Sabzuro,19006,Jaba
701,7.339565,9.613364,Iddo Health Post,Primary,Public,Unknown,KD0804,Bishini,19008,Kachia
702,8.167297363,9.186889648,Alheri Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD2011,Wasa,19020,Sanga
703,8.42914,10.02985,Rudum Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD1405,Geshere,19014,Kauru
704,8.56965,9.69512,Un Gata Health Post,Primary,Public,Unknown,KD1302,Bondong,19013,Kaura
705,7.99402,9.43354,Ladi Memorial Clinic And Diagnostics,Unknown,Unknown,Unknown,KD0603,Dura Bitaro,19006,Jaba
706,8.38978,10.36064,Alheri Nursing Home Ancham,Others,Private,Unknown,KD1704,Gure Kahugu,19017,Lere
707,7.96157,9.937916,Sakwai Gari Health Post,Primary,Public,Functional,KD0801,Agunu,19008,Kachia
708,8.043644,11.109211,Kurungufi Health Clinic,Primary,Public,Functional,KD2110,Turawa,19021,Soba
709,7.371197,10.502433,Nariya Health Clinic,Primary,Public,Functional,KD0409,Rigasa,19004,Igabi
710,6.927152,10.631542,Hijaba Clinic And Maternity,Primary,Public,Unknown,KD0205,Kunai,19002,Chikun
711,8.510419,10.291674,Luvozige Nursing Home,Primary,Public,Unknown,KD1709,Raminkura,19017,Lere
712,7.477734,11.249214,Giwa General Hospital,Primary,Public,Functional,KD0306,Kakangi,19003,Giwa
713,8.524373,10.029859,Dabo Lere Clinic,Primary,Public,Functional,KD1703,Garu Mariri,19017,Lere
714,7.89086,9.31921,Kukuyi Primary Health Care Clinic,Unknown,Unknown,Unknown,KD1108,Kukuyi,19011,Kagarko
715,7.456654,10.521904,Iyali Hospital,Tertiary,Private,Unknown,KD0910,Unguwar Rimi,19009,Kaduna North
716,7.771104045,11.22666396,Health Clinic Dankala,Primary,Others,Functional,KD1609,Taba,19016,Kudan
717,8.084161456,9.665624399,Salon Sarki Health Clinic,Primary,Others,Functional,KD0812,Sabon Sarki,19008,Kachia
718,8.590554,10.564961,Goron Dutse Health Clinic,Primary,Public,Functional,KD1705,Kayarda,19017,Lere
719,7.705878,11.122066,Limi Hospital And Maternity,Primary,Public,Unknown,KD1905,Hanwa,19019,Sabon Gari
720,8.001709,9.539124,Ungwan Fari Health Clinic,Primary,State Ministry Of Health,Functional,KD0605,Fai,19006,Jaba
721,8.021669,9.36451,Unguwan Kura Health Post,Primary,Public,Functional,KD0606,Nduya,19006,Jaba
722,7.769083,9.485121,Kafarma Health Clinic,Primary,Public,Functional,KD1110,Kushe,19011,Kagarko
723,7.909108,11.365484,Gazara Unguwar Galadima Health Post,Primary,Public,Functional,KD1803,Gazara,19018,Makarfi
724,7.549999,11.253423,Tashar Guga Health Facility,Primary,Public,Functional,KD0301,Danmahawayi,19003,Giwa
725,8.291442,9.873776,Bafai Primary Health Center,Primary,Public,Functional,KD2202,Gora,19022,Zangon Kataf
726,7.68461,10.79521,Vital Registration Department Health Center,Unknown,Unknown,Unknown,KD0411,Turunku,19004,Igabi
727,8.328563,9.374436,Ninte Sarki Primary Health Care,Primary,Public,Functional,KD0705,Godogodo,19007,Jema'A
728,7.55174,11.12321,Hayin Soda Primary Healthcare,Unknown,Unknown,Unknown,KD0310,Wazata,19003,Giwa
729,7.952697754,9.868286133,Haske Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD0808,Kachia,19008,Kachia
730,7.771202,11.225249,Bagaddi Health Clinic,Primary,Public,Functional,KD1609,Taba,19016,Kudan
731,7.665448,10.9196,Anguwan Malamai Health Clinic,Primary,Public,Unknown,KD0412,Zangon Aya,19004,Igabi
732,8.088507,9.65474,Jaba Kogo Health Post,Primary,Public,Functional,KD0812,Sabon Sarki,19008,Kachia
733,8.567361,10.129194,Isuwa G Kems Maitaimako Clinic Yadin Garu,Primary,Public,Unknown,KD1703,Garu Mariri,19017,Lere
734,8.359035,9.690505,Maniya Primary Health Center,Primary,Public,Functional,KD2205,Madakiya,19022,Zangon Kataf
735,8.270189,9.577591,Katsit Kafanchan Clinic,Primary,Public,Functional,KD2207,Unguwan Rimi,19022,Zangon Kataf
736,7.576811,11.308489,Dammahawayi Primary Health Post,Others,Public,Functional,KD0301,Danmahawayi,19003,Giwa
737,8.757315,10.378706,Sheni Primary Health Center,Primary,Public,Functional,KD1701,Abadawa,19017,Lere
738,8.27437,9.780129,Govt Girlsâ College Clinic Zonkwa,Others,Public,Unknown,KD2210,Zonkwa,19022,Zangon Kataf
739,7.885685,11.379797,Makarfi General Hospital,Primary,Public,Functional,KD1810,Tudun Wada,19018,Makarfi
740,8.488578,10.511749,Unguwar Hayatu Primary Health Center,Primary,Public,Functional,KD1706,Kudaru,19017,Lere
741,8.06533,11.18701,Yelwan Daji Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD0504,Kurmin Kogi,19005,Ikara
742,7.410804,10.478371,Crystal Clinic,Primary,Public,Unknown,KD1005,Makera,19010,Kaduna South
743,8.038963,11.410948,Kwakwa Health Clinic,Primary,Public,Functional,KD0501,Auchan,19005,Ikara
744,8.105712891,11.13110352,Sauki Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD2110,Turawa,19021,Soba
745,7.46391,9.361931,Iddah Health Center,Primary,Public,Functional,KD1102,Iddah,19011,Kagarko
746,8.57604,9.67105,Koron Iho Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD1309,Manchok,19013,Kaura
747,7.58523,9.42287,Kurmin Model Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1106,Kagarko South,19011,Kagarko
748,7.783853,10.417418,Hekan Clinic,Primary,Public,Unknown,KD1209,Rimau,19012,Kajuru
749,7.69723,9.491457,Kagarko Primary Health Center,Primary,Public,Functional,KD1106,Kagarko South,19011,Kagarko
750,7.838557,11.237361,Dandamisa Health Clinic,Primary,Public,Functional,KD1801,Dan Damisa,19018,Makarfi
751,8.041901,10.946851,Bele Nursing Home,Primary,Public,Unknown,KD2103,Garu,19021,Soba
752,7.596683619,11.25924113,Madobi Health Clinic,Primary,State Ministry Of Health,Unknown,KD0301,Danmahawayi,19003,Giwa
753,8.127461,10.73999,Habibu,Primary,Public,Unknown,KD1510,Zabi,19015,Kubau
754,7.5849,9.706482,Kigwale Health Clinic,Primary,State Ministry Of Health,Unknown,KD0803,Awon,19008,Kachia
755,7.386178,10.528324,Halal Nursing Home,Primary,Public,Unknown,KD0409,Rigasa,19004,Igabi
756,7.629348,11.269378,Kyaude Primary Health Center,Primary,Public,Functional,KD1608,Sabon Garin,19016,Kudan
757,7.5291,10.43513,Cosben Clinic,Others,Private,Unknown,KD0209,Rido,19002,Chikun
758,7.450801,10.447742,Sabon Tasha Primary Health Center,Primary,Public,Functional,KD0211,Sabon Tasha,19002,Chikun
759,7.62122,11.00418,Malamai Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2301,Dutsen Abba,19023,Zaria
760,8.18863,9.795603,Gidan Jatau Health Center,Primary,Public,Unknown,KD2210,Zonkwa,19022,Zangon Kataf
761,7.4374853,10.4680403,Anturu Primary Health Center,Primary,Others,Functional,KD1002,Barnawa,19010,Kaduna South
762,7.7754571,10.7843573,Primary Health Center Igabi,Primary,Others,Functional,KD0405,Igabi,19004,Igabi
763,7.4965297,10.4044558,Primary Health Center Rido,Primary,Others,Unknown,KD0209,Rido,19002,Chikun
764,8.417524,9.872116,Unguwan Zaki Primary Health Center,Primary,Public,Functional,KD2211,Zonzon,19022,Zangon Kataf
765,7.6885579,11.0496645,Hgs General Hospital,Unknown,Unknown,Functional,KD2312,Unguwar Juma,19023,Zaria
766,7.42454,10.447527,Ramao Clinic,Primary,Public,Unknown,KD1012,Television,19010,Kaduna South
767,7.90329,10.09565,Idon Hanya Rural Hospital,Primary,State Ministry Of Health,Functional,KD1203,Idon,19012,Kajuru
768,7.143539,10.964568,Sabon Fili Primary Health Care,Primary,Public,Functional,KD0307,Kidandan,19003,Giwa
769,7.653882,10.352341,Buda Primary Health Center,Primary,Public,Functional,KD1202,Buda,19012,Kajuru
770,7.708972,10.256433,Asibitin Unguwan Aku Health Post,Primary,Public,Functional,KD1207,Kufana,19012,Kajuru
771,8.148919,9.483998,Paki 1 Primary Health Center,Primary,Public,Functional,KD0709,Kagoma,19007,Jema'A
772,7.74867,10.71271,Gadama Clinic,Primary,Public,Unknown,KD0403,Fanshanu,19004,Igabi
773,7.445923,10.46448,Narayi Family Hospital,Primary,State Primary HealthCare Development Agency,Unknown,KD0207,Narayi,19002,Chikun
774,7.41338,10.510997,Tudun Wada Family Health Unit Clinic,Primary,Public,Functional,KD1010,Tudun Wada South,19010,Kaduna South
775,7.76909,9.453846,Kasabare Health Clinic,Primary,Public,Functional,KD1110,Kushe,19011,Kagarko
776,7.26412,9.33435,Taifa Duku Zuma Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD1102,Iddah,19011,Kagarko
777,7.915179076,11.29880837,Rahama Health Facility,Primary,Others,Unknown,KD1804,Gimi,19018,Makarfi
778,8.103442,11.20827,Kodia Clinic,Primary,Public,Unknown,KD0504,Kurmin Kogi,19005,Ikara
779,7.857205,10.97611,Damari Health Clinic,Primary,Public,Functional,KD2105,Kinkiba,19021,Soba
780,7.97056,9.84671,Gumel Primary Health Center,Unknown,Unknown,Functional,KD0807,Gumel,19008,Kachia
781,8.315589655,9.535862761,Sauki Clinic,Others,Private,Unknown,KD0710,Kaninkon,19007,Jema'A
782,8.048976,9.742699,Kufai Primary Health Center,Primary,Public,Functional,KD0806,Gidan Tagwai,19008,Kachia
783,6.534698,10.658391,Jmmh B Gwari,Primary,Public,Unknown,KD0104,Magajin Gari 2,19001,Birnin Gwari
784,7.471253,11.152677,Kuramaka Health Clinic,Primary,Public,Functional,KD0306,Kakangi,19003,Giwa
785,8.644786,10.531833,Kayarda Health Center,Primary,Public,Functional,KD1705,Kayarda,19017,Lere
786,8.152891,10.984887,Takalafiya Health Post,Primary,Public,Functional,KD2101,Danwata,19021,Soba
787,7.784624,9.780756,Awon Primary Health Center,Primary,Public,Functional,KD0803,Awon,19008,Kachia
788,7.781478,10.007591,Ugakala Health Clinic,Primary,Public,Functional,KD1208,Maro,19012,Kajuru
789,7.401106,10.594673,Rahman Hospital,Primary,Public,Unknown,KD0401,Afaka,19004,Igabi
790,8.21806,10.78565,Dankande Health Care,Primary,Public,Functional,KD1511,Zuntu,19015,Kubau
791,8.55068,9.7423,Chori Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1302,Bondong,19013,Kaura
792,7.83892,9.49601,Dogon Kurmi Primary Healthcare,Unknown,Unknown,Unknown,KD1101,Aribi,19011,Kagarko
793,7.757737,10.958681,Iruga Primary Health Care,Primary,Public,Functional,KD0412,Zangon Aya,19004,Igabi
794,6.474155,10.72256,Magajin Gari Ii Health Center,Primary,Public,Unknown,KD0104,Magajin Gari 2,19001,Birnin Gwari
795,8.567529,9.469139,Ajangwai Health Clinic,Primary,Public,Functional,KD2001,Aboro,19020,Sanga
796,7.980708,9.560771,Infest Gauje Health Clinic,Primary,Public,Functional,KD0605,Fai,19006,Jaba
797,7.408377,10.52543,Saby Hospital,Primary,Public,Unknown,KD1013,Unguwan Sanusi,19010,Kaduna South
798,7.70918,11.20337,Danmakwarwa Health Clinic,Primary,Public,Functional,KD1608,Sabon Garin,19016,Kudan
799,8.436813364,9.210389499,Numbu Primary Health Center,Primary,Others,Unknown,KD2007,Nandu,19020,Sanga
800,7.697414,11.092227,Tukurtukur Primary Health Center,Primary,Public,Functional,KD2309,Tukur Tukur,19023,Zaria
801,7.993793,10.045672,Zigwai Clinic,Tertiary,Private,Unknown,KD0801,Agunu,19008,Kachia
802,8.06323,10.98811,Murtala Nursing Home Soba,Tertiary,Private,Unknown,KD2111,Soba,19021,Soba
803,7.980836,9.422438,Dura Health Clinic,Primary,Public,Functional,KD0603,Dura Bitaro,19006,Jaba
804,7.399041,10.450606,Unguwan Makama Clinic,Primary,Public,Functional,KD1003,Kakuri Gwari,19010,Kaduna South
805,7.393788,10.504362,Kabala West Primary Health Center,Primary,Public,Functional,KD1011,Sabon Gari West,19010,Kaduna South
806,7.812005,9.350691,Kosoh Health Clinic,Primary,Public,Functional,KD1108,Kukuyi,19011,Kagarko
807,8.09957,9.50335,Tungan Nok Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD0601,Chori,19006,Jaba
808,6.758538617,10.92980418,Maganda Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0105,Magajin Gari 3,19001,Birnin Gwari
809,8.225888,11.174513,Na Yargora Nursing And Maternity Ikaraau,Primary,Public,Unknown,KD0502,Ikara,19005,Ikara
810,8.024719,11.07111,Angna Hayi Primaryhealth Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2104,Gimba,19021,Soba
811,7.802712,11.204231,Likoro Model Primary Health Center,Primary,Public,Functional,KD1607,Likoro,19016,Kudan
812,7.7214726,11.0874325,Layin Sarki Health Center,Unknown,Unknown,Non Functional/Under Construction/Renovation,KD2310,Tudun Wada,19023,Zaria
813,7.497842,11.346479,Bomawa Health Center,Primary,Public,Functional,KD0303,Gangara,19003,Giwa
814,7.704419,11.096576,Tundun Jukun Health Post,Primary,Public,Functional,KD2309,Tukur Tukur,19023,Zaria
815,7.924836,10.571112,Majidadi Health Facility,Primary,Public,Functional,KD1404,Dawaki,19014,Kauru
816,7.5255,10.43309,Brethen Clinic Rido,Others,Private,Unknown,KD0209,Rido,19002,Chikun
817,7.468761,10.59937,T Wada Rigachukum Model Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD0408,Rigachikun,19004,Igabi
818,7.41867,10.49637,Ishaku Hospital,Unknown,Unknown,Unknown,KD1005,Makera,19010,Kaduna South
819,7.377963,10.532842,Zaitu Diagnostic,Primary,Public,Unknown,KD0409,Rigasa,19004,Igabi
820,8.3072266,9.589812,Primary Health Center Takau,Primary,Others,Functional,KD0711,Maigizo,19007,Jema'A
821,7.45963,10.5242,Kaduna Water Board Clinic,Others,Private,Unknown,KD0910,Unguwar Rimi,19009,Kaduna North
822,8.309644,10.612198,Danmaliki Clinic,Primary,Public,Functional,KD1509,Pambegua,19015,Kubau
823,8.47112,9.416613,Dogon Daji Health Clinic,Primary,Public,Functional,KD2006,Karshi,19020,Sanga
824,8.403653,9.837977,Zango Urban Primary Health Care,Primary,Public,Functional,KD2209,Zango Urban,19022,Zangon Kataf
825,7.68986,11.13901,Palladam Health Post,Primary,Public,Unknown,KD1901,Basawa,19019,Sabon Gari
826,7.834525,9.875702,Asibitin Pachi Health Post,Primary,Public,Functional,KD0802,Ankwa,19008,Kachia
827,8.461362,9.857907,Kurmin Masara Primary Health Care,Primary,Public,Functional,KD2208,Zaman Dabo,19022,Zangon Kataf
828,8.57101,10.268667,Gidan Dutse Health Clinic,Primary,Public,Functional,KD1707,Lazuru Tuddai,19017,Lere
829,8.102541,11.335457,Saulawa Comprehensive Health Center,Primary,Public,Functional,KD0509,Saulawa,19005,Ikara
830,7.356161,10.545479,Rigasa General Hospital,Primary,Public,Functional,KD0409,Rigasa,19004,Igabi
831,8.187901264,9.801555323,Zabrang Clinic,Unknown,Others,Unknown,KD2210,Zonkwa,19022,Zangon Kataf
832,8.32905,9.597279,Garaje Primary Health Center,Primary,Public,Functional,KD1301,Agban,19013,Kaura
833,7.881033,11.372349,Fada Primary Health Center,Primary,Public,Unknown,KD1807,Makarfi,19018,Makarfi
834,8.455552,11.023676,Haskiya Primary Health Center,Primary,Public,Functional,KD1504,Haskiya,19015,Kubau
835,7.462426,10.526753,Unguwan Rimi Primary Health Center,Primary,Public,Unknown,KD0910,Unguwar Rimi,19009,Kaduna North
836,7.365125,10.5407917,Karshe Kwalta Primary Health Center,Unknown,Unknown,Functional,KD0409,Rigasa,19004,Igabi
837,6.53916,10.65753,First Scan Diagnosis,Others,Private,Unknown,KD0103,Magajin Gari 1,19001,Birnin Gwari
838,8.109081,11.24988,Anglican Dioces Of Ikara,Primary,Public,Unknown,KD0504,Kurmin Kogi,19005,Ikara
839,8.181674,11.21021,Dan Lawan Health Post,Primary,Public,Functional,KD0504,Kurmin Kogi,19005,Ikara
840,7.42209,10.53512,Nigerian Army Reference Hospital,Unknown,Unknown,Unknown,KD1001,Badiko,19010,Kaduna South
841,8.678662,10.414368,Muhammad Dabo Lere Memorial Hospital Saminaka,Primary,Public,Unknown,KD1711,Saminaka,19017,Lere
842,8.656715,10.440205,Unguwan Hakimi Health Center,Unknown,Unknown,Functional,KD1710,Sabon Birnin,19017,Lere
843,7.445769,10.545266,Chasel Hospital,Tertiary,Private,Functional,KD0911,Unguwar Sarki,19009,Kaduna North
844,8.443923,10.086112,Binawa Filoti Clinic,Primary,Public,Functional,KD1405,Geshere,19014,Kauru
845,8.17883,9.12719,Ungwan S Musulau Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD2011,Wasa,19020,Sanga
846,7.677747,11.273115,Dumuga Health Clinic,Primary,Public,Functional,KD1608,Sabon Garin,19016,Kudan
847,8.05921,9.800798,Kanzir Health Clinic,Primary,Public,Functional,KD2204,Kamantan,19022,Zangon Kataf
