FID,geom,geometry_type,latitude,longitude,global_id,name,alternate_name,functional_status,ri_service_status,type,ownership,ward_code,accessibility,cce_quantity,cce_availability,cce_last_updated,mnch2,mnch2_last_updated,ward_name,lga_code,lga_name,state_code,state_name
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f4e,POINT (7.3447 10.67249),POINT,10.67249,7.3447,89df33ac-cd53-4a0e-a511-cfd7de622fe5,Kutungare Primary Health Center,,Functional,Yes,Primary,State Primary HealthCare Development Agency,KD0401,,,Unknown,,,,Afaka,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f4d,POINT (7.56995399962932 10.823329000144781),POINT,10.823329000144781,7.56995399962932,cbd75f70-8dd0-48b4-b22a-34d69442ba08,Jaji Compresive Health Center,,Functional,Yes,Primary,Public,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f4c,POINT (7.56147 10.80909),POINT,10.80909,7.56147,f0cb5bb7-7428-4b4e-95a9-0a16246ab525,Jaji Nursing Home,,Unknown,Unknown,Others,Private,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f4b,POINT (7.572401000291961 10.881964999985144),POINT,10.881964999985144,7.572401000291961,999840dd-cab5-4171-8cf7-501a4a917a15,Labar Health Center,,Functional,Yes,Primary,Public,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f4a,POINT (7.56997799964563 10.823523000276566),POINT,10.823523000276566,7.56997799964563,b8100e1e-404b-4753-ad72-fe888b82e00a,Comprehensive Health Center,,Functional,Unknown,Primary,Public,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f49,POINT (7.57559000045876 10.830059999718173),POINT,10.830059999718173,7.57559000045876,06ed9b7b-f627-4092-85e5-da1a48d4bc49,Kim Maternity Hospital,,Unknown,Unknown,Primary,Public,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f48,POINT (7.550138332999998 10.787788329999998),POINT,10.787788329999998,7.550138332999998,19acc5e3-fcbd-4142-a82b-92158e207c51,Birnin Yero Tsohuwa Health Center,,Functional,Unknown,Unknown,Unknown,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f47,POINT (7.5571599999364025 10.808319999946832),POINT,10.808319999946832,7.5571599999364025,00299ff1-5c82-49f5-ab2b-e7c1fd1a3b0c,Genesis Hospital Ang Pete,,Unknown,Unknown,Tertiary,Private,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f46,POINT (7.6056999999170785 10.840990000144586),POINT,10.840990000144586,7.6056999999170785,04e31d03-a5a8-471f-a414-151e1fb87ed0,Sanhu Primary Health Center,,Unknown,Unknown,Primary,Public,KD0402,,,Unknown,,,,Birnin Yero,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f45,POINT (7.75002999998253 10.705630000173812),POINT,10.705630000173812,7.75002999998253,c1e13a4b-4d24-410b-b69a-a880358a7507,Marhaba Nursing,,Unknown,Unknown,Tertiary,Private,KD0403,,,Unknown,,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f44,POINT (7.74623200040196 10.709903000077134),POINT,10.709903000077134,7.74623200040196,08ce4dd5-83c0-4f6d-a59c-c9531029780d,Gadangayan Primary Health Care,,Functional,Yes,Primary,Public,KD0403,,2,Yes,2018-02-06,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f43,POINT (7.825036999946235 10.688616999614283),POINT,10.688616999614283,7.825036999946235,1425e655-02d1-4456-a60d-6277c43c7410,Fanturawa Health Post,,Functional,Yes,Primary,Public,KD0403,,,Unknown,,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f42,POINT (7.75277 10.70759),POINT,10.70759,7.75277,c37871eb-2161-40da-b9fc-96bb11918c94,Nasiha Maf Home,,Unknown,Unknown,Others,Private,KD0403,,,Unknown,,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f41,POINT (7.748670000058439 10.712709999984327),POINT,10.712709999984327,7.748670000058439,65c05399-1721-4529-953c-e1fd5a76c98a,Gadama Clinic,,Unknown,Unknown,Primary,Public,KD0403,,,Unknown,,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f40,POINT (7.825738201824649 10.69359692484705),POINT,10.69359692484705,7.825738201824649,924f0481-ef2c-49b3-81be-4cdd19aaed18,Dokan Yahaya Health Facility,,Functional,Unknown,Primary,Others,KD0403,,,Unknown,,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f3f,POINT (7.6731099997189744 10.76913000031908),POINT,10.76913000031908,7.6731099997189744,c6805002-ff07-4a24-99bf-4b9f52ee7cc2,Yasram Memorial Hospital,,Unknown,Unknown,Tertiary,Private,KD0403,,,Unknown,,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f3e,POINT (7.6883180000521065 10.743610999980149),POINT,10.743610999980149,7.6883180000521065,eea9b697-a6df-4c8c-a65e-e326a9363afc,Amana Madaci Health Post,,Functional,Unknown,Primary,Public,KD0403,,,Unknown,,,,Fanshanu,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f3d,POINT (7.726240000000001 10.556726670000003),POINT,10.556726670000003,7.726240000000001,895ddb79-e4b2-4841-8b39-6fff166450f5,Primary Health Clinic Gwaraji,,Unknown,Unknown,Primary,Others,KD0404,,,Unknown,,,,Gwaraji,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f3c,POINT (7.682485000088889 10.622991000024513),POINT,10.622991000024513,7.682485000088889,b43d1a72-1b24-40fb-9a38-eb0a79ec5172,Gwaraji Primary Health Center,,Functional,Yes,Primary,Public,KD0404,,1,Yes,2018-02-06,,,Gwaraji,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f3b,POINT (7.711731 10.60193),POINT,10.60193,7.711731,aac7eae2-5378-4c8f-a0fd-d22c2f38e79d,Liggyara Health Clinic,,Unknown,Unknown,Primary,State Ministry Of Health,KD0404,,,Unknown,,,,Gwaraji,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f3a,POINT (7.646374999553814 10.613581999631549),POINT,10.613581999631549,7.646374999553814,b3c939e3-d1a8-484d-8675-4b7248dbeb1b,Kaban Primary Health Clinic,,Functional,Yes,Primary,Public,KD0404,,,Unknown,,,,Gwaraji,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f39,POINT (7.75967 10.517630000000002),POINT,10.517630000000002,7.75967,f2c463d2-03fc-4eec-ab94-39b4c7bad055,Gwaraji Primary Health Care,,Unknown,Unknown,Unknown,Unknown,KD0404,,,Unknown,,,,Gwaraji,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f38,POINT (7.608800000023393 10.633511000172348),POINT,10.633511000172348,7.608800000023393,ae2fb962-2474-439d-83e9-bba4dc00b7ba,Burkonu Primary Health Clinic,,Functional,Yes,Primary,Public,KD0404,,,Unknown,,,,Gwaraji,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f37,POINT (7.634955999795125 10.643641000055197),POINT,10.643641000055197,7.634955999795125,2c45b6a0-2ad6-43ab-99b1-734ab2e8426d,Maje Health Care,,Functional,Unknown,Primary,Public,KD0404,,,Unknown,,,,Gwaraji,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f36,POINT (7.75338 10.82512),POINT,10.82512,7.75338,29ac8e54-b57a-42da-b4ce-55b251e5c7a8,Al Bashir Nursing And Maternity Home,,Unknown,Unknown,Others,Private,KD0405,,,Unknown,,,,Igabi,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f35,POINT (7.743124000290209 10.883295999889526),POINT,10.883295999889526,7.743124000290209,9bc7d1b2-f127-46b5-b902-10db76a9ce3c,Illa Health Center,,Functional,Unknown,Primary,Public,KD0405,,,Unknown,,,,Igabi,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f34,POINT (7.793407000455147 10.887475999729645),POINT,10.887475999729645,7.793407000455147,0fa9de49-e178-40e2-91ef-2a92155975e4,Sheka Health Center,,Functional,Yes,Primary,Public,KD0405,,,Unknown,,,,Igabi,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f33,POINT (7.7754571000000015 10.784357300000003),POINT,10.784357300000003,7.7754571000000015,640475db-a611-4c04-ac08-7004b2bc7747,Primary Health Center Igabi,,Functional,Unknown,Primary,Others,KD0405,,2,Yes,,,,Igabi,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f32,POINT (7.60204 11.00002),POINT,11.00002,7.60204,d7eda8dc-4dfe-4a2f-b8ae-b0742cb76c39,Unguwan Samaju Dispensary,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0406,,,Unknown,,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f31,POINT (7.602862999989441 10.941941999736741),POINT,10.941941999736741,7.602862999989441,0f62025d-dbad-4cd8-a2b1-94a9729a7dec,Tumbau Health Post,,Functional,Yes,Primary,Public,KD0406,,,Unknown,,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f30,POINT (7.576596000142274 11.000507999529589),POINT,11.000507999529589,7.576596000142274,29409806-da34-4f08-8881-e5d74e38f7fd,Sabon Birnin Dosa Health Clinic,,Functional,Yes,Primary,Public,KD0406,,,Unknown,,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f2f,POINT (7.498216999887404 10.958266999828766),POINT,10.958266999828766,7.498216999887404,26cfb22c-f07d-41ad-a1fd-7599569f4e38,Bina Health Post,,Functional,Yes,Primary,Public,KD0406,,,Unknown,,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f2e,POINT (7.421505999765884 10.969324000341487),POINT,10.969324000341487,7.421505999765884,2a23e43b-a422-4c46-9b24-5c3495ae0071,Kerawa Health Post,,Functional,Unknown,Primary,Public,KD0406,,,Unknown,,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f2d,POINT (7.595790000183683 10.984120000394682),POINT,10.984120000394682,7.595790000183683,b1b3c62f-ed89-4f9d-a21d-33eeaf7a762d,Tudun Wadan Danmama Health Clinic,,Functional,Yes,Primary,Public,KD0406,,,Unknown,,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f2c,POINT (7.578539000462456 10.928119000344623),POINT,10.928119000344623,7.578539000462456,35cf1d66-1117-4ee8-a3b4-0a5b0716715f,Dinki Dispensary,,Functional,Yes,Primary,Public,KD0406,,2,Yes,2018-02-06,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f2b,POINT (7.545933000308196 10.951350000129025),POINT,10.951350000129025,7.545933000308196,b0aec992-8c8e-45cf-9fc9-d5eb6428cc29,Kerawa Primary Health Care,,Functional,Yes,Primary,Public,KD0406,,,Unknown,,,,Kerawa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f2a,POINT (7.5829110004330005 10.626116000147817),POINT,10.626116000147817,7.5829110004330005,0bbfc988-74d4-4297-ad86-e7c64bdcb3f8,Ruhogi Primary Health Center,,Functional,Yes,Primary,Public,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f29,POINT (7.511860000157185 10.69459999967944),POINT,10.69459999967944,7.511860000157185,e875292a-b3ee-4b31-bcce-84ae6d3b0ce9,Al Amin Nursing And Maternity,,Unknown,Unknown,Primary,Public,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f28,POINT (7.590035499999999 10.724583599999999),POINT,10.724583599999999,7.590035499999999,7508659a-63fc-4cca-be94-6072749a4761,Kwarau Gadan Gayan Primary Health Center,,Functional,Unknown,Unknown,Unknown,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f27,POINT (7.5122800004425585 10.697869999901286),POINT,10.697869999901286,7.5122800004425585,9c67a7bc-db94-47b1-baf3-f640f6854f3e,Hope Clinic Maternity,,Unknown,Unknown,Primary,Public,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f26,POINT (7.518225000481891 10.767971999532278),POINT,10.767971999532278,7.518225000481891,980a7df6-4048-44bc-9444-967d4a53f34f,Kwarau Tasha Health Clinic,,Functional,Yes,Primary,Public,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f25,POINT (7.5947270004614325 10.731215999558287),POINT,10.731215999558287,7.5947270004614325,0d6fa95f-eb75-4aa7-8464-344a99dab523,Kangimi Health Post,,Functional,Yes,Primary,Public,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f24,POINT (7.50862 10.77039),POINT,10.77039,7.50862,808c7a01-b41e-4f05-b2ff-96a141bd6dd3,Kwarau Gari Primary Health Care,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f23,POINT (7.493950999988897 10.678697999874771),POINT,10.678697999874771,7.493950999988897,2588b480-1274-4a4c-aae7-521a3c19a1fb,Dankande Health Clinic,,Functional,Yes,Primary,Public,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f22,POINT (7.515765999811151 10.697371999562904),POINT,10.697371999562904,7.515765999811151,bd80474a-1069-4374-b69c-707afecd86fe,Maraban Jos Primary Health Center,,Functional,Yes,Primary,Public,KD0407,,3,Yes,2018-02-06,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f21,POINT (7.546249999523582 10.613589999636986),POINT,10.613589999636986,7.546249999523582,d8766811-3ffe-4f1d-b519-a8b9f144d316,Kaban Primary Health Care,,Unknown,Unknown,Primary,Public,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f20,POINT (7.499512 10.7699),POINT,10.7699,7.499512,c1559fa9-072c-4c9b-932e-a37d79b21e94,Kwarau Gari Health Clinic,,Functional,Yes,Primary,State Ministry Of Health,KD0407,,,Unknown,,,,Kwarau,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f1f,POINT (7.505592999899079 10.579847999710864),POINT,10.579847999710864,7.505592999899079,c336d9b7-ef48-4d56-8c17-19f30744f154,Kurmin Kadina Health Post,,Functional,Yes,Primary,Public,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f1e,POINT (7.5786 10.5786),POINT,10.5786,7.5786,9c27ad18-a3bf-410f-8be5-dc097efdb5a3,Dunki Primary Health Care,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f1d,POINT (7.513057999971181 10.61205999959742),POINT,10.61205999959742,7.513057999971181,dc72fc71-0588-4959-b7e3-257029161cf7,Zaure Primary Health Center,,Functional,Yes,Primary,Public,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f1c,POINT (7.4725110004213775 10.64173399975948),POINT,10.64173399975948,7.4725110004213775,78212471-a4ed-4e14-889e-81ffaf3c9951,R Chukum Primary Health Center,,Unknown,Unknown,Primary,Public,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f1b,POINT (7.519770999532341 10.564540000309819),POINT,10.564540000309819,7.519770999532341,7385a62f-89ff-4889-9f1c-a07c59e06b78,Rigachukun Primary Health Center,,Functional,Yes,Primary,Public,KD0408,,1,Yes,2018-02-06,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f1a,POINT (7.468761 10.59937),POINT,10.59937,7.468761,6cb8b117-204e-4875-9870-80e61f4df021,T Wada Rigachukum Model Primary Health Care,Model Health Center,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f19,POINT (7.4717969999362595 10.583874000446315),POINT,10.583874000446315,7.4717969999362595,a28003ba-f4e6-4885-884e-881b43963de9,Rafin Guza Health Clinic,,Functional,Unknown,Primary,Public,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f18,POINT (7.46535 10.59193),POINT,10.59193,7.46535,e645bd26-1e09-4b71-aa8a-00c8b223a3f5,Almufassal Nursing And Maternity,,Unknown,Unknown,Unknown,Unknown,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f17,POINT (7.614564999940399 10.598701999521268),POINT,10.598701999521268,7.614564999940399,a134bbd8-d71d-49d3-82ff-7b2ff8b2b5e6,Likora Primary Health Post,,Functional,Unknown,Primary,Public,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f16,POINT (7.466506000341269 10.620689000460402),POINT,10.620689000460402,7.466506000341269,9d0ad29d-bd91-445e-ad07-eccd8caecb9b,Mai Anguwa Tanko Clinic,,Functional,Unknown,Primary,Public,KD0408,,,Unknown,,,,Rigachikun,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f15,POINT (7.394384000337766 10.534075999610934),POINT,10.534075999610934,7.394384000337766,3f6654e8-fe15-479e-bbf5-aeb1394c53bd,Taro Taro Primary Health Center,,Functional,Yes,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f14,POINT (7.386177999762197 10.528323999702707),POINT,10.528323999702707,7.386177999762197,62cfd365-3c89-4ec0-aa0d-3629f4a723e5,Halal Nursing Home,,Unknown,Yes,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f13,POINT (7.356161000367024 10.545479000358739),POINT,10.545479000358739,7.356161000367024,6e4f1e2f-dc7d-4d01-b974-f8bcfeb577c9,Rigasa General Hospital,,Functional,Yes,Primary,Public,KD0409,,2,Yes,2018-02-06,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f12,POINT (7.387506999665163 10.527996000479845),POINT,10.527996000479845,7.387506999665163,abb66fdd-cc32-4cf5-b76f-4ba68efecf87,Nasiha Clinic,,Unknown,Yes,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f11,POINT (7.365125000000001 10.540791699999998),POINT,10.540791699999998,7.365125000000001,6f16f06e-99e6-46f8-9e74-1d430406e2c6,Karshe Kwalta Primary Health Center,,Functional,Unknown,Unknown,Unknown,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f10,POINT (7.371196999583276 10.502433000111012),POINT,10.502433000111012,7.371196999583276,5c3d18bb-c286-46fe-98ed-70514871fa2b,Nariya Health Clinic,,Functional,Yes,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f0f,POINT (7.255346999868664 10.531324999741742),POINT,10.531324999741742,7.255346999868664,01f177a2-442c-4e67-b1d0-233be5edaed6,Mallamawa Health Center,,Functional,Yes,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f0e,POINT (7.370950000415462 10.530453000149294),POINT,10.530453000149294,7.370950000415462,3299f8a3-07d9-4f39-8731-363b953554e5,Sauki Nursing Home And Maternity,,Unknown,Unknown,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f0d,POINT (7.373123999892584 10.535609999653218),POINT,10.535609999653218,7.373123999892584,02672626-a6df-43cf-9331-78d7847f0a9d,Muazatul Maternity Health Center,,Unknown,Unknown,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f0c,POINT (7.382050999958096 10.530191999971919),POINT,10.530191999971919,7.382050999958096,dff5cc23-4371-4fe2-af84-c46b45df45c2,Central Hospital And Maternity,,Unknown,Unknown,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f0b,POINT (7.3616156 10.544388899999998),POINT,10.544388899999998,7.3616156,38d0c26f-9286-4ed9-80b2-de0008f0eb49,Miyetti Allah Primary Health Center,,Functional,Unknown,Unknown,Unknown,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f0a,POINT (7.390079000412754 10.525083999501305),POINT,10.525083999501305,7.390079000412754,a7e646eb-73c7-4704-a6f1-406296ff387a,Aisha Alansariya,,Unknown,Yes,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f09,POINT (7.375869999758379 10.521974000388184),POINT,10.521974000388184,7.375869999758379,210ec05b-421f-424e-a56a-ba89eb7ef3fa,Igabi Primary Health Center,,Functional,Unknown,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f08,POINT (7.4022450000000015 10.56469),POINT,10.56469,7.4022450000000015,802e3f9f-bf64-4b7a-847d-f28eb704b2bd,Mahuta Health Center,,Functional,Unknown,Unknown,Unknown,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f07,POINT (7.366403000325988 10.54030899984599),POINT,10.54030899984599,7.366403000325988,336e8182-1ad9-4e90-aaae-938f7a8719b2,Miyyeti Allah Nursing And Maternity,,Unknown,Unknown,Primary,Public,KD0409,,1,Yes,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f06,POINT (7.373939055373192 10.545487679663305),POINT,10.545487679663305,7.373939055373192,b5caf6e0-a758-475f-826a-184a097dea93,Taro Taro Health Clinic,,Unknown,Unknown,Primary,State Ministry Of Health,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f05,POINT (7.4032560003659 10.541595999720414),POINT,10.541595999720414,7.4032560003659,009fe8e1-8484-43ee-b6a4-39a7b2c8feac,Hayim Dan Mani Primary Health Center,,Functional,Yes,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5f04,POINT (7.3779630001805 10.532841999772472),POINT,10.532841999772472,7.3779630001805,6d201194-1f72-48f6-9c1b-023168a65528,Zaitu Diagnostic,,Unknown,Unknown,Primary,Public,KD0409,,,Unknown,,,,Rigasa,19004,Igabi,KD,Kaduna
